46	Яней	Jáné=T	János	
45	Шитва	Sitva=T	István	
45	Каталин	Katalin=T	Katalin	
44	Ишт	Ist=T	István	
44	Жиго	Zsigo=T	Zsigmond;Zsiga	
44	Войтех	Vojteh=T	Vojtek;Béla	
43	Карлман	Karlman=T	Kálmán	
43	Дежа	Gyezsa=T	Géza	
42	Павло	Pavlo=T	Pavlo;Pál	
42	Леиз	Leiz=T		
42	Вильмут	Vilymut=T	Vilmos	
41	Эрнуй	Ernuj=T	Ernő	
41	Эмма	Emma=T	Emma	
41	Лопош	Lopos=T	Lajos	
41	Иства	Isztva=T	István	
41	Вера	Vera=T	Vera	
41	Бойло	Bojlo=T	Béla	
41	Алоиш	Alois=T	Alois;Alajos;Lajos	
40	Эрней	Erné=T	Ernő	
40	Шандир	Sandir=T	Sándor	
40	Режив	Rezsiv=T	Rezső	
40	Иштован	Istovan=T	István	
40	Джорж	Dzsorzs=T	György	
40	Дежуй	Gyezsuj=T	Dezső	
40	Двордь	Dvorgy=T	György	
39	Султан	Szultan=T	Zoltán	
39	Себастьян	Szebasztyjan=T	Szebasztián;Sebestyén	
38	Миг	Mig=T		
38	Матеаш	Mateas=T	Mátyás	
38	Макс	Maksz=T	Max	
38	Кандор	Kandor=T		
38	Жужанна	Zsuzsanna=T	Zsuzsanna	
38	Дюно	Gyuno=T		
37	Ювжеф	Juvzsef=T	József	
37	Лауеш	Laues=T	Lajos	
37	Иза	Iza=T		
37	Гендрих	Gendrih=T		
37	Андриан	Andrian=T	Adrián	
36	Эмре	Emre=T	Imre	
36	Отол	Otol=T		
36	Иежеф	Iezsef=T	József	
36	Игнаш	Ignas=T	Ignác	
36	Жорж	Zsorzs=T	György	
35	Я	Já=T		
35	Южов	Juzsov=T	József	
35	Юже	Juzse=T	József	
35	Миклюш	Miklyus=T	Miklós	
35	Лонеш	Lones=T		
35	Истфан	Isztfan=T	István	
35	Дирд	Dird=T	György	
35	Деметр	Gyemetr=T	Demeter	
35	Двирдь	Dvirgy=T	György	
35	Андряш	Andrjas=T	András	
35	Агнеш	Agnes=T	Ágnes	
34	Юлан	Julan=T		
34	Южер	Juzser=T	József	
34	Фзеф	Fzef=T		
34	Пап	Pap=T	Pap;Papp	Vezetéknév.
34	Иезеф	Iezef=T	József	
34	Василе	Vaszile=T	Vasile;László	
33	Мозеф	Mozef=T	Mózes	
33	Можеф	Mozsef=T	Mózes	
33	Леуш	Leus=T	Lajos	
33	Иожоф	Iozsof=T	József	
33	Еже	Ezse=T		
33	Гавор	Gavor=T	Gábor	
32	Самоил	Szamoil=T		
32	Лудовик	Ludovik=T		
32	Йосип	Joszip=T	József	
32	Ижев	Izsev=T	József	
31	Янев	Jánev=T	János	
31	Эныв	Eniv=T		
31	Эмрих	Emrih=T	Imre	
31	Пирошка	Piroska=T	Piroska	
31	Нодь	Nogy=T	Nagy	Vezetéknév.
31	Иожф	Iozsf=T	József	
31	Илья	Ilyja=T		
31	Игнате	Ignate=T	Ignác	
31	Есеф	Eszef=T	József	
31	Ежоф	Ezsof=T		
31	Доердь	Doergy=T	György	
31	Вильмон	Vilymon=T	Vilmos	
31	Бийла	Bijla=T	Béla	
31	Андрес	Andresz=T	András	
30	Юрь	Jury=T		
30	Шанду	Sandu=T	Sándor	
30	Хайнрих	Hajnrih=T	Henrik;Heinrich	
30	Ф	F=T		
30	Тот	Tot=T	Tót;Tóth	Vezetéknév.
30	Онраш	Onras=T	András	
30	Михайлов	Mihajlov=T	Mihály	
30	Мигайль	Migajly=T	Mihály	
30	Ласли	Laszli=T	László	
30	Киш	Kis=T	Kis;Kiss	Vezetéknév.
30	Иштаван	Istavan=T	István	
30	Иорг	Iorg=T		
30	Ена	Ena=T		
30	Власлов	Vlaszlov=T		
30	Венде	Vengye=T		
30	Борбала	Borbala=T	Borbála	
30	Бейли	Béli=T	Béla	
29	Юужев	Juuzsev=T	József	
29	Ш	S=T		
29	Ферд	Ferd=T		
29	Ульяна	Ulyjana=T		
29	Лашло	Laslo=T	László	
29	Вильман	Vilyman=T		
29	Вероника	Veronika=T	Veronika	
29	Александ	Alekszand=T	Sándor	
28	Чандор	Csandor=T	Sándor	
28	Паол	Paol=T	Pál	
28	Мигат	Migat=T	Mihály	
28	Матян	Matyan=T	Mátyás	
28	Масло	Maszlo=T		
28	Лопуш	Lopus=T		
28	Карп	Karp=T	Karl;Károly	
28	Иштвак	Istvak=T	István	
28	Ирме	Irme=T	Imre	
28	Ида	Ida=T	Ida	
28	Байло	Bajlo=T	Béla	
27	Шонд	Sond=T		
27	Францишек	Francisek=T		
27	Фериц	Feric=T	Ferenc	
27	Троян	Trojan=T		
27	Павлов	Pavlov=T	Pavlov;Pál	
27	Миколь	Mikoly=T	Miklós	
27	Миколай	Mikolaj=T	Miklós	
27	Лукаш	Lukas=T	Lukács	
27	Илие	Ilie=T		
27	Енне	Enne=T	Anna	
27	Венден	Vengyen=T	Vendel	
27	Алойш	Alojs=T	Alois;Alajos;Lajos	
27	Алоиз	Aloiz=T	Alois;Alajos;Lajos	
27	Александор	Alekszandor=T	Sándor	
26	Флорян	Florjan=T	Flórián	
26	Флория	Florija=T	Flórián	
26	Солдан	Szoldan=T	Zoltán	
26	Режев	Rezsev=T	Rezső	
26	Мире	Mire=T		
26	Маклош	Maklos=T	Miklós	
26	Ласко	Laszko=T	László	
26	Ланеш	Lanes=T	Lajos	
26	Калмен	Kalmen=T	Kálmán	
26	Иштванд	Istvand=T	István	
26	Дюордь	Gyuorgy=T	György	
26	Дардь	Dargy=T	György	
26	Гашпер	Gasper=T	Gáspár	
26	Бэйло	Bejlo=T	Béla	
26	Адамне	Adamne=T	Ádámné	
25	Шамдор	Samdor=T	Sándor	
25	Надь	Nagy=T	Nagy	Vezetéknév.
25	Менгарт	Mengart=T		
25	Ливринц	Livrinc=T	Lőrinc	
25	Лайюш	Lajyus=T	Lajos	
25	Еушев	Eusev=T		
25	Габург	Gaburg=T	Gábor	
24	Ютеф	Jutef=T	József	
24	Ювжев	Juvzsev=T	József	
24	Пасло	Paszlo=T	László	
24	Найдор	Najdor=T	Nándor	
24	Матьян	Matyjan=T	Mátyás	
24	Матваш	Matvas=T	Mátyás	
24	Лаш	Las=T		
24	Евжев	Evzsev=T		
24	Е	E=T		
24	Вильмот	Vilymot=T	Vilmos	
24	Андрияш	Andrijas=T	András	
24	Андрашне	Andrasne=T	Andrásné	
24	Андран	Andran=T	Adrás	
23	Юлла	Julla=T		
23	Умре	Umre=T	Imre	
23	Пак	Pak=T	Pál	
23	Ондрат	Ondrat=T	András	
23	Маузеш	Mauzes=T	Mózes	
23	Матят	Matyat=T	Mátyás	
23	Лойон	Lojon=T	Lajos	
23	Ларенц	Larenc=T	Lőrinc	
23	Лаеуш	Laeus=T	Lajos	
23	Л	L=T		
23	Кондрад	Kondrad=T		
23	Кейзо	Kézo=T	Géza	
23	Кару	Karu=T	Károly	
23	Кальма	Kalyma=T	Kálmán	
23	Иогон	Iogon=T		
23	Илиеш	Ilies=T		
23	Ежер	Ezser=T		
23	Дюр	Gyur=T		
23	Д	D=T		
23	Быйло	Bijlo=T	Béla	
23	Анураш	Anuras=T	András	
22	Янут	Jánut=T	János	
22	Юз	Juz=T		
22	Шандол	Sandol=T	Sándor	
22	Франя	Franya=T		
22	Франческ	Francseszk=T		
22	Тандор	Tandor=T	Sándor	
22	Пел	Pel=T	Pál	
22	Олександр	Olekszandr=T	Sándor	
22	Кельман	Kelyman=T	Kálmán	
22	Иос	Iosz=T		
22	Зандор	Zandor=T	Sándor	
22	Диула	Diula=T	Gyula	
22	Деренц	Gyerenc=T	Ferenc	
22	Дердж	Gyerdzs=T	György	
22	Дежио	Gyezsio=T	Dezső	
22	Вильма	Vilyma=T		
22	Бел	Bel=T		
22	Бейно	Béno=T		
22	Бейне	Béne=T		
22	Анно	Anno=T	Anna	
21	Юужеф	Juuzsef=T	József	
21	Юл	Jul=T		
21	Юдит	Judit=T	Judit	
21	Шандоль	Sandoly=T	Sándor	
21	Шадор	Sador=T	Sándor	
21	Франциско	Franciszko=T		
21	Сузана	Szuzana=T	Zsuzsanna	
21	Моринц	Morinc=T	Móric;Lőrinc	
21	Мия	Mija=T		
21	Михаило	Mihailo=T	Mihály	
21	Махай	Mahaj=T	Mihály	
21	Матеж	Matezs=T		
21	Маргита	Margita=T	Margit	
21	Липольд	Lipolyd=T		
21	Лидия	Lidija=T	Lídia	
21	Имлер	Imler=T	Imre	
21	Дюмо	Gyumo=T		
21	Двула	Dvula=T	Gyula	
21	Гавриил	Gavriil=T	Gavril;Gábor	
21	Вили	Vili=T		
21	Вейло	Vélo=T	Béla	
21	Бюло	Byulo=T	Béla	
20	Юозеф	Juozef=T	József	
20	Юль	July=T		
20	Южоф	Juzsof=T	József	
20	Энош	Enos=T		
20	Элизабет	Elizabet=T	Elizabet;Erzsébet	
20	Шандорф	Sandorf=T	Sándor	
20	Фронц	Fronc=T	Ferenc	
20	Франциска	Franciszka=T	Franciska	
20	Себостьян	Szebosztyjan=T	Szebasztián;Sebestyén	
20	Пало	Palo=T	Pál	
20	Ондреш	Ondres=T	András	
20	Мозер	Mozer=T	Mózes	
20	Мат	Mat=T		
20	Ляуш	Ljaus=T	Lajos	
20	Ляеш	Ljaes=T	Lajos	
20	Липай	Lipaj=T		
20	Леренс	Lerensz=T	Lőrinc	
20	Ласнов	Lasznov=T	László	
20	Ладислаус	Ladiszlausz=T	László	
20	Келман	Kelman=T	Kálmán	
20	Каролина	Karolina=T	Karolina	
20	Кабур	Kabur=T	Gábor	
20	Иштман	Istman=T	István	
20	Иштвян	Istvjan=T	István	
20	Иштво	Istvo=T	István	
20	Иштвайн	Istvajn=T	István	
20	Иовж	Iovzs=T		
20	Иоануш	Ioanus=T	Jónás;János	
20	Имбря	Imbrja=T	Imre	
20	Иванов	Ivanov=T		
20	Иал	Ial=T		
20	Еной	Enoj=T		
20	Дорт	Dort=T	György	
20	Гейзер	Gézer=T	Géza	
20	Войтек	Vojtek=T	Vojtek;Béla	
20	Бенло	Benlo=T		
20	Бендек	Bengyek=T	Benedek	
20	Баленд	Balend=T	Bálint	
20	Ана	Ana=T	Anna	
19	Янушов	Jánusov=T	János	
19	Янив	Jániv=T	János	
19	Поп	Pop=T	Pap;Papp	Vezetéknév.
19	Микол	Mikol=T	Miklós	
19	Лоши	Losi=T	Lajos	
19	Лоош	Loos=T		
19	Ишмон	Ismon=T		
19	Иожес	Iozsesz=T		
19	Иож	Iozs=T		
19	Интван	Intvan=T	István	
19	Илух	Iluh=T		
19	Иден	Igyen=T		
19	Иан	Ian=T		
19	Енов	Enov=T		
19	Дер	Gyer=T		
19	Деорть	Gyeorty=T	György	
19	Деорг	Gyeorg=T	György	
19	Дежов	Gyezsov=T	Dezső	
19	Генрихне	Genrihne=T		
19	Гезер	Gezer=T	Géza	
19	Венделин	Vengyelin=T		
19	Болат	Bolat=T		
18	Янц	Jánc=T		
18	Юж	Juzs=T		
18	Шштван	Sstvan=T	István	
18	Шиван	Sivan=T	István	
18	Шалдор	Saldor=T	Sándor	
18	Сусана	Szuszana=T	Zsuzsanna	
18	Поуль	Pouly=T		
18	Повжеф	Povzsef=T		
18	Пирошко	Pirosko=T	Piroska	
18	Пинтер	Pinter=T	Pintér	Vezetéknév.
18	Петтер	Petter=T	Péter	
18	Петер-Пал	Peter-Pal=T	Péter-Pál	
18	Паула	Paula=T	Paula	
18	Паоль	Paoly=T		
18	Павель	Pavely=T	Pavel;Pál	
18	Мятяш	Mjatyas=T	Mátyás	
18	Лоаш	Loas=T	Lajos	
18	Крестина	Kresztina=T	Krisztina	
18	К	K=T		
18	Иован	Iovan=T		
18	Иоанн	Ioann=T		
18	Илус	Ilusz=T		
18	Еужер	Euzser=T		
18	Дюго	Gyugo=T		
18	Доула	Doula=T	Gyula	
18	Дерь	Gyery=T	György	
18	Гашнор	Gasnor=T	Gáspár	
18	Вениамин	Veniamin=T	Benjámin	
18	Валинт	Valint=T	Bálint	
18	Бил	Bil=T		
18	Бейль	Bély=T	Béla	
18	Барбара	Barbara=T	Barbara	
17	Ямуш	Jámus=T	János	
17	Юлана	Julana=T	Julianna	
17	Фюлен	Fyulen=T		
17	Флора	Flora=T	Flóra	
17	Ференст	Ferenszt=T	Ferenc	
17	Уштван	Ustvan=T	István	
17	Сигмонд	Szigmond=T	Zsigmond	
17	Сигизмунд	Szigizmund=T	Szigizmund; Sigismund;Zsigmond	
17	П	P=T		
17	Онно	Onno=T	Anna	
17	Ойген	Ojgen=T		
17	Мозош	Mozos=T	Mózes	
17	Менгир	Mengir=T		
17	Матнас	Matnasz=T	Mátyás	
17	Матиш	Matis=T	Mátyás	
17	Мадьяр	Magyjar=T	Magyar	Vezetéknév.
17	Лош	Los=T		
17	Лопаш	Lopas=T		
17	Ласт	Laszt=T		
17	Лает	Laet=T		
17	Калмаш	Kalmas=T	Kálmán	
17	Иянуш	Ijanus=T	János	
17	Иштве	Istve=T	István	
17	Иол	Iol=T		
17	Иллона	Illona=T	Ilona	
17	Жозеф	Zsozef=T		
17	Дяже	Gyazse=T	Dezső	
17	Деорди	Gyeordi=T	Györgyi	
17	Гоза	Goza=T	Géza	
17	Газа	Gaza=T	Géza	
17	Габорт	Gabort=T	Gábor	
17	Вельмош	Velymos=T	Vilmos	
17	Вела	Vela=T	Béla	
17	Валерия	Valerija=T	Valéria	
17	Анд	And=T		
17	Анбраш	Anbras=T	András	
17	Ал-р	Al-r=T		
16	Яшуш	Jásus=T	János	
16	Янушна	Jánusna=T	Jánosné	
16	Этелка	Etelka=T	Etelka	
16	Эрной	Ernoj=T	Ernő	
16	Франчишек	Francsisek=T		
16	Флорьян	Floryjan=T	Flórián	
16	Тобияш	Tobijas=T	Tóbiás	
16	Рейзо	Rézo=T	Rezső	
16	Поло	Polo=T	Pál	
16	Петров	Petrov=T	Péter	
16	Пах	Pah=T	Pál	
16	Павль	Pavly=T	Pavel;Pál	
16	Могда	Mogda=T	Magda	
16	Миклови	Miklovi=T	Miklós	
16	Мигайне	Migajne=T	Mihályné	
16	Менгард	Mengard=T		
16	Мегай	Megaj=T	Mihály	
16	Махаль	Mahaly=T	Mihály	
16	Маргарета	Margareta=T		
16	Маняш	Manyas=T	Mátyás	
16	Максим	Makszim=T	Maxim	
16	Люш	Lyus=T	Lajos	
16	Люд	Lyud=T		
16	Лукас	Lukasz=T	Lukács	
16	Лёренц	Lorenc=T	Lőrinc	
16	Карлов	Karlov=T	Károly	
16	Иянош	Ijanos=T	János	
16	Иштванн	Istvann=T	István	
16	Иштвани	Istvani=T	István	
16	Иштваль	Istvaly=T	István	
16	Иов	Iov=T		
16	Инош	Inos=T		
16	Игнату	Ignatu=T	Ignác	
16	Жофия	Zsofija=T	Zsófia	
16	Еосиф	Eoszif=T	József	
16	Доырдь	Doirgy=T	György	
16	Власло	Vlaszlo=T	László	
16	Виллюш	Villyus=T	Vilmos	
16	Бенуй	Benuj=T	Benő	
16	А	A=T		
15	Юзыф	Juzif=T	József	
15	Эрнц	Ernc=T		
15	Эмилия	Emilija=T	Emília	
15	Эма	Ema=T	Emma	
15	Шанор	Sanor=T	Sándor	
15	Шанго	Sango=T	Sándor	
15	Франьо	Franyo=T		
15	Францис	Francisz=T	Ferenc	
15	Форонц	Foronc=T	Ferenc	
15	Форенс	Forensz=T	Ferenc	
15	Палинт	Palint=T	Bálint	
15	Никол	Nikol=T	Miklós	
15	Мойзеш	Mojzes=T	Mózes	
15	Матеяш	Matejas=T	Mátyás	
15	Мар	Mar=T		
15	Магаль	Magaly=T		
15	Луиза	Luiza=T	Lujza	
15	Лиюш	Liyus=T	Lajos	
15	Леуеш	Leues=T	Lajos	
15	Кондрать	Kondraty=T		
15	Иштефан	Istefan=T	István	
15	Иштвой	Istvoj=T	István	
15	Иштвам	Istvam=T	István	
15	Ишац	Isac=T	Izsák	
15	Еную	Enuyu=T		
15	Евген	Evgen=T		
15	Дюрди	Gyurdi=T	György	
15	Дюм	Gyum=T		
15	Дила	Dila=T	Béla	
15	Джердж	Dzserdzs=T	György	
15	Дёрди	Gyordi=T	Györgyi	
15	Дердне	Gyerdne=T	Györgyné	
15	Дежыв	Gyezsiv=T	Dezső	
15	Деердь	Gyeergy=T	György	
15	Винде	Vingye=T		
15	Вело	Velo=T		
15	Болит	Bolit=T	Bálint	
15	Биило	Biilo=T	Béla	
15	Антольне	Antolyne=T	Antalné	
14	Яна	Jána=T	János	
14	Юожеф	Juozsef=T	József	
14	Юлияна	Julijana=T	Julianna	
14	Юлиа	Julia=T	Júlia	
14	Южефна	Juzsefna=T	Józsefné	
14	Энс	Ensz=T		
14	Эней	Ené=T		
14	Эжеф	Ezsef=T	József	
14	Эжев	Ezsev=T	József	
14	Шайдур	Sajdur=T	Sándor	
14	Френс	Frensz=T	Ferenc	
14	Ферекс	Fereksz=T	Ferenc	
14	Терес	Teresz=T		
14	Тал	Tal=T		
14	Степанов	Sztepanov=T	Sztyepan;István	
14	Сольтан	Szolytan=T	Zoltán	
14	Поал	Poal=T	Pál	
14	Павил	Pavil=T	Pavel;Pál	
14	Мория	Morija=T	Mária	
14	Митван	Mitvan=T	István	
14	Миклот	Miklot=T	Miklós	
14	Мачаш	Macsas=T		
14	Матянс	Matyansz=T	Mátyás	
14	Марье	Marye=T	Mária	
14	Лают	Layut=T	Lajos	
14	Лапуш	Lapus=T		
14	Лай	Laj=T		
14	Лавринц	Lavrinc=T	Lőrinc	
14	Кароп	Karop=T	Károly	
14	Йоужеф	Jouzsef=T	József	
14	Иштлан	Istlan=T	István	
14	Ишиван	Isivan=T	István	
14	Иула	Iula=T		
14	Иозф	Iozf=T	József	
14	Иозеш	Iozes=T	József	
14	Иозед	Iozed=T	József	
14	Ёне	Jóne=T		
14	Еушер	Euser=T		
14	Еуже	Euzse=T		
14	Дярфаш	Gyarfas=T	Gyárfás	
14	Дырд	Dird=T	György	
14	Доло	Dolo=T		
14	Диорди	Diordi=T	Györgyi	
14	Диорд	Diord=T	György	
14	Джордж	Dzsordzs=T	György	
14	Дерто	Gyerto=T		
14	Демитр	Gyemitr=T	Demeter	
14	Дейло	Délo=T		
14	Двырдь	Dvirgy=T	György	
14	Горг	Gorg=T	György	
14	Гези	Gezi=T	Géza	
14	Г	G=T		
14	Вильям	Vilyjam=T		
14	Васло	Vaszlo=T	László	
14	Амалия	Amalija=T	Amália	
13	Ююла	Juyula=T		
13	Юлиу	Juliu=T		
13	Юзефина	Juzefina=T	Jozefina	
13	Юахим	Juahim=T	Joakim;Joachim	
13	Этелко	Etelko=T	Etelka	
13	Шитвин	Sitvin=T	István	
13	Шанзор	Sanzor=T	Sándor	
13	Режуй	Rezsuj=T	Rezső	
13	Повжер	Povzser=T		
13	Пай	Paj=T	Pál	
13	Павле	Pavle=T	Pavel;Pál	
13	Онураш	Onuras=T	András	
13	Михаилов	Mihailov=T	Mihály	
13	Мехай	Mehaj=T	Mihály	
13	Маттиас	Mattiasz=T	Mátyás	
13	Матия	Matija=T		
13	Мартоль	Martoly=T	Márton	
13	Маеш	Maes=T		
13	Лоишь	Loisy=T	Lajos	
13	Лоис	Loisz=T	Lajos	
13	Ласш	Laszs=T		
13	Керой	Keroj=T	Károly	
13	Каспер	Kaszper=T	Gáspár	
13	Иштваш	Istvas=T	István	
13	Иштвас	Istvasz=T	István	
13	Иосифов	Ioszifov=T	József	
13	Иола	Iola=T		
13	Иогеф	Iogef=T	József	
13	Иоанаш	Ioanas=T	Jónás;János	
13	Имиш	Imis=T		
13	Имера	Imera=T	Imre	
13	Имбра	Imbra=T	Imre	
13	Ивжеф	Ivzsef=T	József	
13	Иажеф	Iazsef=T	József	
13	Еужов	Euzsov=T		
13	Ежи	Ezsi=T		
13	Дожи	Dozsi=T	Dezső	
13	Денсе	Gyensze=T		
13	Дейзо	Dézo=T		
13	Дежеф	Gyezsef=T		
13	Гизелла	Gizella=T	Gizella	
13	Гериль	Gerily=T		
13	Гендрик	Gendrik=T		
13	Гедсон	Gedszon=T		
13	Гарой	Garoj=T	Károly	
13	Ганц	Ganc=T		
13	Владислов	Vladiszlov=T	László	
13	Вендор	Vendor=T		
13	Вас	Vasz=T		
13	Бердь	Bergy=T		
13	Баль	Baly=T		
13	Александро	Alekszandro=T	Sándor	
13	Адамов	Adamov=T	Ádám	
12	Юлюс	Julyusz=T		
12	Юлио	Julio=T	Júlia	
12	Юлиано	Juliano=T	Julianna	
12	Юердь	Juergy=T		
12	Эж	Ezs=T		
12	Шату	Satu=T		
12	Шаро	Saro=T	Sára	
12	Шайдер	Sajgyer=T		
12	Хейнрих	Hénrih=T	Henrik;Heinrich	
12	Тоут	Tout=T	Tót;Tóth	Vezetéknév.
12	Тигай	Tigaj=T	Mihály	
12	Стефанов	Sztefanov=T	István	
12	Степон	Sztepon=T	Sztyepan;István	
12	Салтан	Szaltan=T	Zoltán	
12	Сабов	Szabov=T	Szabó	Vezetéknév.
12	Панош	Panos=T		
12	Пала	Pala=T	Pál	
12	Осип	Oszip=T	József	
12	Оптол	Optol=T	Antal	
12	Ондриаш	Ondrias=T	András	
12	Можев	Mozsev=T	Mózes	
12	Мигайло	Migajlo=T	Mihály	
12	Матий	Matij=T		
12	Маер	Maer=T	Mayer;Májer	Vezetéknév.
12	Лююш	Lyuyus=T	Lajos	
12	Лоют	Loyut=T	Lajos	
12	Ласлув	Laszluv=T	László	
12	Лани	Lani=T		
12	Кальманн	Kalymann=T	Kálmán	
12	Иштеван	Istevan=T	István	
12	Иштват	Istvat=T	István	
12	Ишвон	Isvon=T	István	
12	Итре	Itre=T	Imre	
12	Иотеф	Iotef=T	József	
12	Иот	Iot=T		
12	Иософ	Ioszof=T	József	
12	Иосиб	Ioszib=T	József	
12	Иозееф	Iozéf=T	József	
12	Иоанош	Ioanos=T	János	
12	Имры	Imri=T	Imre	
12	Имрей	Imré=T	Imre	
12	Имеш	Imes=T		
12	Иёзеф	Iozef=T	József	
12	Иены	Ieni=T		
12	Еуш	Eus=T		
12	Ерней	Erné=T	Ernő	
12	Дьоло	Gyolo=T	Gyula	
12	Дионис	Dionisz=T	Dénes	
12	Диердь	Diergy=T	György	
12	Дету	Gyetu=T		
12	Дезидор	Gyezidor=T		
12	Дежеу	Gyezseu=T	Dezső	
12	Дежд	Gyezsd=T	Dezső	
12	Двёрдь	Dvorgy=T	György	
12	Данио	Danio=T		
12	Дан	Dan=T		
12	Гозеф	Gozef=T	József	
12	Герш	Gers=T		
12	Герч	Gercs=T		
12	Гермина	Germina=T	Hermina	
12	Гергет	Gerget=T		
12	Гейло	Gélo=T		
12	Гейзи	Gézi=T	Géza	
12	Галман	Galman=T	Kálmán	
12	Варго	Vargo=T	Varga	Vezetéknév.
12	Бортолон	Bortolon=T	Bertalan	
12	Больджар	Bolydzsar=T	Boldizsár	
12	Болдижан	Boldizsan=T	Boldizsár	
12	Баминт	Bamint=T	Bálint	
12	Балант	Balant=T	Bálint	
12	Аюштон	Ayuston=T		
12	Андрия	Andrija=T	Andrea	
12	Агошто	Agosto=T	Ágoston	
11	Яонаш	Jáonas=T	Jónás;János	
11	Янец	Jánec=T		
11	Юзе	Juze=T		
11	Южен	Juzsen=T		
11	Эржи	Erzsi=T	Erzsébet	
11	Эмри	Emri=T	Imre	
11	Штепан	Stepan=T	Sztyepan;István	
11	Штв	Stv=T		
11	Шитв	Sitv=T		
11	Шебы	Sebi=T		
11	Шатван	Satvan=T	István	
11	Шандон	Sandon=T	Sándor	
11	Шамоел	Samoel=T	Sámuel	
11	Флоря	Florja=T	Flóra	
11	Ферес	Feresz=T	Ferenc	
11	Фердь	Fergy=T		
11	Теризия	Terizija=T	Terézia	
11	София	Szofija=T	Szófia	
11	Пола	Pola=T		
11	Повшеф	Povsef=T		
11	Пали	Pali=T	Pál	
11	Пале	Pale=T	Pál	
11	Пав	Pav=T		
11	Орпад	Orpad=T	Árpád	
11	Октол	Oktol=T		
11	Озеф	Ozef=T	József	
11	Нозеф	Nozef=T		
11	Моршт	Morst=T		
11	Молнар	Molnar=T	Molnár	Vezetéknév.
11	Михало	Mihalo=T	Mihály	
11	Михале	Mihale=T	Mihály	
11	Миклович	Miklovics=T		
11	Миай	Miaj=T	Mihály	
11	Липад	Lipad=T	Lipót	
11	Ленгарт	Lengart=T		
11	Корль	Korly=T	Károly	
11	Катя	Katya=T	Kátya;Kata;Katalin	
11	Каролы	Karoli=T	Károly	
11	Камман	Kamman=T	Kálmán	
11	Иштфон	Istfon=T	István	
11	Иштон	Iston=T	István	
11	Иштвол	Istvol=T	István	
11	Иштванне	Istvanne=T	Istvánné	
11	Ишман	Isman=T	István	
11	Ихтван	Ihtvan=T	István	
11	Ионе	Ione=T		
11	Иоло	Iolo=T		
11	Иоганц	Ioganc=T		
11	Ильич	Ilyics=T		
11	Иежев	Iezsev=T		
11	Идо	Ido=T	Ida	
11	Идин	Idin=T		
11	Ианошне	Ianosne=T	Jánosné	
11	Ен	En=T		
11	Езоф	Ezof=T		
11	Дюлю	Gyulyu=T	Gyula	
11	Дюже	Gyuzse=T	Dezső	
11	Доуло	Doulo=T	Gyula	
11	Джуло	Dzsulo=T	Gyula	
11	Демете	Gyemete=T	Demeter	
11	Дежий	Gyezsij=T	Dezső	
11	Дверд	Dverd=T	György	
11	Григоре	Grigore=T	György	
11	Георий	Georij=T	György	
11	Гезор	Gezor=T	Géza	
11	Габр	Gabr=T	Gábor	
11	Васили	Vaszili=T	Vasile;László	
11	Василей	Vaszilé=T	Vasile;László	
11	Вандол	Vandol=T		
11	Боляш	Boljas=T	Balázs	
11	Бендель	Bengyely=T		
11	Башит	Basit=T		
11	Барбало	Barbalo=T	Borbála	
11	Ашгай	Asgaj=T		
