17	Manda
17	Makarie
17	Kirilla
17	Kandit
17	Jelena
17	Ilya
17	Helén
17	Heinrich
17	Erszébet
17	Émán
17	Drago
17	Djoka
17	Dimitro
17	Čedomir
17	Bazilius
16	Zaria
16	Wolfgang
16	Wolf
16	Vitális
16	Tomas
16	Szergej
16	Szabó
16	Sulejman
16	Simó
16	Sever
16	Selim
16	Salkó
16	Ottilia
16	Mojo
16	Mina
16	Mikolaj
16	Michele
16	Mató
16	Márkusz
16	Lóránt
16	Larion
16	Karlo
16	Jank
16	ime
16	Ignat
16	Huso
16	Henrietta
16	Gjordje
16	Giga
16	Gervasius
16	Gavrilo
16	Efrem
16	Djoko
16	Despot
16	Bozsó
16	Baltazár
15	Zsifko
15	Zenovie
15	Wazul
15	Voja
15	Vaszile
15	Trofim
15	Trandofir
15	Theofil
15	Sztána
15	Svetko
15	Spasoja
15	Romolus
15	Primo
15	Paszku
15	Nicolaj
15	Nenád
15	Mijó
15	Melánia
15	Matvej
15	Maczedon
15	Kovács
15	Kosma
15	Joun
15	Jaroszláv
15	Isván
15	Gallus
15	Enrico
15	Dimitry
15	Dan
15	Cvetko
15	Cveja
15	Becir
14	Zachar
14	Wasilij
14	Vittorio
14	Vilko
14	Vajo
14	Umberto
14	Toader
14	Toa
14	Sztanko
14	Sztana
14	Szavu
14	Stankó
14	Severin
14	Pompej
14	Pelágia
14	Njegovan
14	Nedelko
14	Mujó
14	Mila
14	Matia
14	Manuel
14	Ludvig
14	Lea
14	Krsto
14	Kostin
14	Josefa
14	Josef
14	Joáchim
14	Jeronim
14	Jaroslaus
14	Jandrija
14	Indrei
14	Ilka
14	Ilias
14	Hilarius
14	Hamid
14	Franje
14	Felice
14	Fabo
14	Efta
14	Edo
14	Dina
14	Dimitar
14	Cziril
14	Cedomir
14	Brunó
14	Bruno
14	Bozó
14	Boko
13	Wladislaw
13	Visalon
13	Velko
13	Vasilij
13	Tichon
13	Szilágy
13	Szavo
13	Stoján
13	Stefano
13	Stanoje
13	Stana
13	Stán
13	Spasenija
13	Sofronius
13	Semion
13	Rista
13	Rákhel
13	Petár
13	Partene
13	Pantelimon
13	Ottmár
13	Olimpius
13	Oleksa
13	Nyikora
13	Nova
13	Nikoláj
13	Nikol
13	Mojsija
13	Milko
13	Mihucz
13	Mihai
13	Mia
13	Marinkó
13	Makabeus
13	M.
13	Kuzmann
13	Katarina
13	Kasimir
13	JOsip
13	Josa
13	Jefin
13	Jácint
13	Ilarius
13	Horváth
13	Hasán
13	Háni
13	Halil
13	Florian
13	Bozsidar
13	Barbu
12	Zsifkó
12	Wasile
12	Vitomir
12	Velykó
12	Trajla
12	Todosie
12	Teodóra
12	Sztaniszló
12	Spiro
12	Simjon
12	Sidor
12	Samoila
12	Samo
12	Salik
12	Radomir
12	Porfir
12	Pietró
12	Petró
12	Patru
12	Patrik
12	Pantelie
12	Osip
12	Oktavián
12	Neculai
12	Mitrofán
12	Meila
12	Márko
12	Malvina
12	Makar
12	Lucia
12	Krista
12	Kretschun
12	Kratschun
12	Kosztan
12	Károlya
12	Julius
12	Jankó
12	istván
12	Friedrich
12	Frida
12	Francesko
12	Floris
12	Fjodor
12	Filipp
12	Ferko
12	Erazmus
12	Damaskus
12	Borivoj
12	Bernardo
12	Baltazar
11	Zorka
11	Zivota
11	Zdravko
11	Zaharie
11	Welimir
11	Vikente
11	Victor
11	Veit
11	Vaszilia
11	Valer
11	Toscha
11	Theodosius
11	Teo
11	Szevér
11	Stoica
11	Stanimir
11	Stancu
11	Srečko
11	Spasa
11	Slavkó
11	Silvio
11	Santo
11	Sali
11	Rocco
11	Ramó
11	Ráfael
11	Radoje
11	Radiwoj
11	Pinkász
11	péter
11	Pavlo
11	Pamfil
11	Naum
11	Murat
11	Móricz
11	Moisa
11	Mikula
11	Matwej
11	Matus
11	Math.
11	Mára
11	Ludovika
11	Lucián
11	Leonti
11	Lénárt
11	Lázó
11	Kunigunda
11	Koriolan
11	Kojo
11	Karp
11	Júliánna
11	Juliana
11	Judith
11	Joahim
11	Janusz
11	Irimia
11	Ilisie
11	Ilije
11	Husó
11	Guiseppe
11	Guidó
11	Gligorije
11	Florián
11	Ernesztin
11	Eremie
11	Emer
11	Dujo
11	Duán
11	Dóra
11	Dominika
11	Djura
11	David
11	Darinka
11	Chajem
11	Čedo
11	Borislav
11	Berti
11	Battista
10	Zsiwa
10	Zsivo
10	Wasyle
10	Vojislav
10	Vitalyos
10	Viola
10	Vasó
10	Vasi
10	Varga
10	Valter
10	Trivo
10	Tanasze
10	Szveta
10	Sztoján
10	Szidor
10	Szerén
10	Szávó
10	Stofan
10	Sofran
10	Serafino
10	Samuel
10	Rupa
10	Roland
10	Ramo
10	Rajkó
10	Pinkas
10	Pétro
10	Petra
10	Paska
10	Pásk
10	Oktav
10	Obren
10	Nikulaj
10	Nikofor
10	Mladin
10	Miso
10	Milka
10	Milenti
10	Miháy
10	mihály
10	Mihaljo
10	Mihajló
10	Michailo
10	Metod
10	Marica
10	Lovre
10	Lorenzo
10	Logyin
10	Leonardo
10	Léni
10	Kamilla
10	Juri
10	Jovu
10	Jose
10	Jeremia
10	Ion
10	Indrej
10	Ince
10	Hanna
10	Gratian
10	Gligore
10	Gerhardt
10	Gerhard
10	Gerasimus
10	Gaja
10	Fridolin
10	Franyo
10	Flóre
10	Fischel
10	Fanny
10	Eutim
10	Emanuel
10	Efim
10	Dobre
10	Djuradj
10	Cézár
9	Zsurka
9	Zsivojin
9	Ziva
9	Zarie
9	Xavér
9	Waszily
9	Vikenti
9	Vicko
9	Velemir
9	Vasilje
9	Valerius
9	Ulrik
9	Tófor
9	Timofei
9	Szvetkó
9	Szvetko
9	Sztanka
9	Szeverin
9	Szever
9	Sime
9	Sergius
9	Semjon
9	Samfir
9	Rozalin
9	Reinhold
9	Rankó
9	Radoszláv
9	Radoja
9	Radislav
9	Piusz
9	Peja
9	Panteleon
9	Pante
9	Olimpia
9	nőtlen
9	Nikolics
9	Mohamed
9	Milovoj
9	Miloslav
9	Milenkó
9	MIlan
9	Mikó
9	Maximus
9	Marján
9	Marina
9	Manole
9	Mandel
9	Manasie
9	Makave
9	Májer
9	Lukrécia
9	Luko
9	Lorenz
9	Ljuboja
9	Linarta
9	Leontie
9	Leont
9	Léb
9	Kilian
9	Kalin
9	Jefrem
9	Isaila
9	Imra
9	Ilics
9	Ilarion
9	Husein
9	Gustav
9	Gjurać
9	Giulio
9	Gawril
9	Gavris
9	Fredo
9	Francz
9	Felix
9	Ella
9	Dobra
9	Dinu
9	Danicza
9	Cyprian
9	Cvijo
9	Cveta
9	Bucur
9	Bronislav
9	Bozsa
9	Boskó
9	Blanka
9	andrás
9	andor
8	Zelman
8	Wilibald
8	Wilhelm
8	Waldemar
8	Vuk
8	Vuja
8	Vlad
8	Viorel
8	Vinkó
8	Vido
8	Valerian
8	Tito
8	Timo
8	Terentie
8	Szredoje
8	Szenti
8	Swetozar
8	Svetoslav
8	Suljo
8	Serban
8	Secondo
8	Saul
8	Sári
8	Sante
8	Salvator
8	Robert
8	Ristó
8	Rasid
8	Pioter
8	Pasquale
8	Pantilie
8	Pantaleon
8	Otmár
8	Onucz
8	Olexa
8	Oktáv
8	Nikolac
8	Nik.
8	Nedelyko
8	Musan
8	Mónika
8	Mlada
8	Mitra
8	Mitár
8	Mirku
8	MIlo
8	Milinko
8	Milian
8	Mileva
8	Milentin
8	Metro
8	Mati
8	Ljubica
8	Lévi
8	Lavoslav
8	Kusma
8	Kurt
8	Kriszta
8	Klotild
8	katona
8	Jurkó
8	Jovicza
8	Jov
8	Jószef
8	Jaroszlav
8	Jaromir
8	Isak
8	Isa
8	Hanni
8	Hajnalka
8	györgy
8	Gyokó
8	Gyögy
8	Görgy
8	Gino
8	Franyó
8	Franceskó
8	Fr.
8	Fiador
8	férfi
8	Emilió
8	Eizik
8	Egidio
8	Dragotin
8	Dragoja
8	Doka
8	Dobromir
8	Dmitro
8	Dervis
8	Denis
8	Cvijan
8	Čiro
8	Cili
8	Chirion
8	Cesare
8	Bozsidár
8	Bona
8	Bokor
8	Batista
8	Ávram
7	Zsuszanna
7	Zsivoin
7	Zlatko
7	Zaharija
7	Zacheus
7	Zacharia
7	Waszil
7	Wasyli
7	Vlajkó
7	Vitálos
7	Vitalos
7	Vita
7	Velisar
7	Vászó
7	Vale
7	Trifán
7	Traugott
7	Tóth
7	Togyér
7	Timotija
7	Terenti
7	Teodosius
7	Tadia
7	Sztoja
7	Szimion
7	Szilvia
7	Szilágyi
7	Szemen
7	Szavó
7	Sveta
7	Stojko
7	Stepán
7	Stanislau
7	Sreja
7	Srdjan
7	Slavuj
7	Sandu
7	Samojlo
7	Safron
7	Sabbas
7	Ruszolin
7	Russalin
7	Rosalim
7	Roka
7	Radoszlav
7	Pompeus
7	Polikarp
7	Pelagia
7	Páwel
7	Pavas
7	Parteni
7	Paolo
7	Panl
7	Nina
7	Németh
7	Nedjo
7	Nagy
7	Naftalin
7	Momir
7	Molnár
7	Mitro
7	MIrko
7	Mira
7	Milojko
7	Miloje
7	Milic
7	Mikulaj
7	Mich.
7	Maxin
7	Mavro
7	Maurus
7	Matijas
7	Mariska
7	Márian
7	Mako
7	Makár
7	Lukian
7	Loránt
7	Lóránd
7	Liviusz
7	Lika
7	Lidi
7	Leonid
7	Leb
7	Lavro
7	lajos
7	Kusman
7	Krunoslav
7	Kratsun
7	Kariton
7	Jusuf
7	Juró
7	Juliána
7	Julainna
7	Jula
7	Jozsef
7	Jozó
7	Josep
7	Jon.
7	Joko
7	Jóka
7	John
7	Jeremie
7	Jeremias
7	Jaroslaw
7	Jankel
7	Jakub
7	Jakon
7	Ive
7	Iszpász
7	Isméria
7	imon
7	Ilonka
7	Igor
7	Icig
7	Hija
7	Herbert
7	Henriette
7	Helena
7	Havril
7	Grujo
7	Gregori
7	Gliso
7	Genadie
7	Gaetano
7	Frank
7	Francziska
7	Flória
7	Flóri
7	Fata
7	Fánni
7	Ezsébet
7	Eugenio
7	Eudokia
7	Erzsébeth
7	Eremia
7	Em.
7	Eftim
7	Edgár
7	Dura
7	Dragojlo
7	Dragoje
7	Domján
7	Dominico
7	Dmitri
7	Djordje
7	Danil
7	Dako
7	Carmine
7	Carló
7	Budimir
7	Branislav
7	Bozidar
7	Bogoslav
7	Berl
7	Bego
7	Basilaeus
7	Balog
7	Badea
7	anna
6	Zvetko
6	Zenovic
6	Zelig
6	Zarkó
6	Vukasin
6	Vito
6	Vital
6	Viszalon
6	Vian
6	Velkó
6	Velizar
6	Vaszó
6	Vaszilka
6	Vassily
6	Vasilika
6	Vasilija
6	Tyira
6	Tulbure
6	Toni
6	Tomislav
6	Todoszie
6	Timofil
6	Timofi
6	Theobald
6	Terézi
6	Teobald
6	Sztaniszláv
6	Szilviusz
6	Szávo
6	Száli
6	Svetolik
6	Strain
6	Stojka
6	Stanka
6	Sredoje
6	Sosim
6	Savka
6	Sáli
6	Rusolin
6	Rubin
6	Rózsi
6	Rozáli
6	Rozála
6	Riszta
6	Rifke
6	Richard
6	René
6	Raja
6	Raimund
6	Rafajlo
6	Rafailo
6	Radonja
6	Rádó
6	Radion
6	Prokofil
6	Prokofij
6	Preda
6	Petri
6	Pejo
6	Partinie
6	Partin
6	Panu
6	Pantó
6	Pája
6	Othmar
6	Oktávián
6	Nyistor
6	Novica
6	Noé
6	Noe
6	Nikefor
6	Niczefor
6	Nazzareno
6	Momcsilo
6	Momčilo
6	Mojsa
6	Mláden
6	Mirka
6	Minas
6	Miloszáv
6	Milosav
6	Milo
6	Milja
6	Milin
6	Milicza
6	Miléva
6	Miklos
6	Mihajl
6	Michal
6	Michajlo
6	Méter
6	Melenti
6	Maximilian
6	Max.
6	Matrona
6	Mátó
6	Marius
6	Mariu
6	Márió
6	Marió
6	Manoile
6	Manaszie
6	Maco
6	Lyubko
6	Lyubica
6	Luzian
6	Lupu
6	Luczián
6	Loránd
6	Ljuban
6	Liza
6	Lilla
6	Leonard
6	Láza
6	Lampert
6	Krisan
6	Kostán
6	Konstant
6	Klemens
6	Kirion
6	Kifor
6	Karólin
6	Karola
6	Karatschon
6	Karacson
6	Kamil
6	Jozefina
6	Jov.
6	Jordatye
6	Jordache
6	Jona
6	Joka
6	Joh.
6	Jetti
6	Jelés
6	Jarosláv
6	Janosz
6	jános
6	Janó
6	Jancu
6	Jana
6	Jákob
6	Jakim
6	Ivanov
6	Istrate
6	Ispás
6	Ipoly
6	Ioan
6	ima
6	Ilies
6	Ilariu
6	Ignjac
6	Ignatija
6	Hermán
6	Heléna
6	Gy.
6	Grgur
6	Gotthard
6	Gjuragj
6	German
6	Georgiu
6	Gaspar
6	Gao
6	Gál
6	Flor
